RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4960,15784361,Williamson,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0
767,15810864,Williamson,700,France,Female,82,2,0,,0,1,182055.36,0
1046,15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28,0
6534,15706269,Willis,489,France,Female,47,8,103894.38,2,1,1,107625.46,0
7890,15718572,Willis,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0
1596,15711378,Willis,677,France,Male,,4,0,2,1,0,187800.63,0
8631,15786042,Willmore,706,Germany,Female,,2,185932.18,2,1,0,65413.41,0
5478,15802390,Willoughby,724,France,Female,34,2,0,2,1,1,118863.38,0
281,15668893,Wilsmore,782,France,Male,39,8,0,,1,1,33949.67,0
2018,15602929,Wilson,728,Spain,Female,37,4,0,1,0,0,4539.38,0
5460,15617507,Wilson,530,Spain,Female,36,7,0,2,1,0,80619.09,0
2619,15724834,Wilson,498,France,Female,,1,0,2,0,0,135795.53,0
6140,15806407,Wilson,652,France,Female,37,4,0,2,1,0,143393.24,0
7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0
6243,15673333,Wilson,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0
3824,15585823,Wilson,627,France,Male,31,8,128131.73,1,1,0,96131.47,0
5971,15634295,Wilson,470,France,Male,35,1,96473.59,1,0,0,5962.3,0
7177,15654625,Wilson,495,Germany,Male,,8,120252.02,2,1,1,10160.23,0
5893,15669219,Wilson,588,Germany,Male,,3,104356.38,1,1,0,94498.82,0
9142,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
3021,15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,0
3271,15629885,Wilson,850,France,Female,33,7,118004.26,1,1,0,183983.82,0
7531,15711299,Wilson,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
2466,15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0
6621,15751297,Wilson,732,France,Male,36,5,0,2,1,0,161428.25,0
2932,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
2841,15714057,Windradyne,528,Spain,Male,40,4,0,2,1,0,25399.7,0
6786,15640266,Windsor,621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0
5328,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
5312,15584338,Winn,714,France,Female,40,0,0,2,1,0,62762.12,0
3291,15748589,Winter,736,France,Female,30,9,0,2,1,0,34180.33,0
1185,15755649,Winter-Irving,584,Germany,Male,,7,130538.77,1,1,0,92915.84,0
7996,15803479,Winter-Irving,708,France,Female,67,1,0,2,0,1,3837.08,0
1321,15596493,Wisdom,687,France,Female,,7,0,2,1,1,177624.01,0
6056,15623972,Wisdom,479,Germany,Female,,9,123575.51,1,0,1,95148.28,0
2636,15688637,Witt,592,France,Female,27,4,0,2,1,1,183569.25,0
1347,15777826,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4,0
5752,15690731,Wolfe,645,France,Male,40,6,131411.24,1,1,1,194656.11,0
912,15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,,1,1,121542.29,0
5117,15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
2322,15749019,Wong,545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0
170,15611325,Wood,682,Germany,Male,24,9,57929.81,,0,0,53134.3,0
4881,15611580,Wood,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0
9484,15675983,Wood,692,France,Female,36,3,79551.12,1,0,1,178267.07,0
8338,15568519,Wood,534,France,Male,41,9,0,2,1,0,13871.34,0
9743,15620577,Wood,715,France,Male,45,4,0,2,1,1,55043.93,0
1062,15692991,Wood,710,Spain,Female,38,4,0,2,1,1,136390.88,0
5725,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0
7017,15790254,Wood,741,Spain,Male,50,1,78737.61,1,1,1,13018.96,0
9995,15719294,Wood,800,France,Female,29,2,0,2,0,0,167773.55,0
7693,15807889,Wood,634,Germany,Male,,5,108891.7,1,1,0,10078.02,0
953,15606149,Wood,571,Germany,Female,66,9,111577.01,,0,1,189271.9,0
8833,15765345,Wood,753,France,Male,35,4,0,2,1,1,106303.4,0
5167,15694644,Wood,455,Spain,Female,,6,0,1,1,1,81250.79,0
1495,15808189,Woodard,449,France,Male,52,6,0,2,0,1,123622,0
7065,15777994,Woods,718,France,Female,39,3,0,2,1,1,145355.11,0
4761,15713949,Woods,850,France,Male,40,1,76914.21,1,1,0,174183.44,0
2374,15671789,Woods,616,France,Male,31,3,94263.91,2,1,0,168895.06,0
1653,15675501,Woods,616,France,Male,59,5,153861.1,1,1,1,17699.48,0
1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
6058,15643392,Woods,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
5863,15656484,Woods,682,France,Male,40,4,0,2,1,1,140745.91,0
7349,15813363,Woods,448,Spain,Male,25,2,0,2,0,0,95215.73,0
1079,15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
8622,15673820,Woodward,568,France,Male,33,7,0,2,1,0,143450.61,0
5240,15750811,Woodward,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0
7729,15637857,Woolacott,616,France,Female,31,8,0,1,0,1,76456.17,0
4857,15721921,Woolnough,796,France,Male,44,8,165326.2,1,1,1,57205.55,0
4367,15669060,Woolnough,662,France,Male,74,6,0,2,1,0,123583.85,0
2676,15682890,Woronoff,745,Germany,Male,38,5,65095.41,2,1,1,140197.42,0
5787,15652320,Woronoff,588,France,Male,40,5,0,2,0,0,100727.68,0
5907,15745623,Worsnop,788,France,Male,32,4,112079.58,1,0,0,89368.59,0
6228,15636016,Wreford,588,France,Female,34,3,120777.88,1,1,1,131729.52,0
7303,15708236,Wright,491,France,Female,72,6,91285.22,1,1,1,7032.95,0
8184,15694641,Wright,621,Spain,Female,59,2,0,2,1,1,171364.18,0
1610,15750248,Wright,619,France,Female,35,8,132292.63,1,1,0,65682.93,0
2973,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
1178,15651369,Wright,626,France,Male,21,1,0,2,1,0,66232.23,0
4203,15757588,Wright,526,France,Male,30,9,0,2,0,0,100995.68,0
6142,15809302,Wright,572,France,Male,24,1,0,2,1,1,151460.84,0
7423,15746258,Wright,622,France,Male,29,7,101486.96,1,1,1,8788.35,0
3620,15715939,Wright,730,France,Male,,0,0,2,1,0,1474.79,0
8957,15723481,Wright,728,Spain,Male,42,8,0,2,0,1,41823.22,0
891,15768104,Wright,788,Spain,Male,37,8,141541.25,,0,0,66013.27,0
8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0
976,15685357,Wright,750,Spain,Female,,8,112940.07,,0,1,9855.81,0
3678,15790442,Wright,631,Spain,Male,33,2,0,2,1,1,158268.84,0
7485,15646563,Wright,772,France,Female,35,9,0,1,0,1,25448.31,0
2579,15704629,Wright,582,France,Female,32,1,116409.55,1,0,1,152790.92,0
8480,15807568,Wright,632,France,Male,50,2,0,2,0,0,57942.88,0
1726,15574879,Wright,631,Germany,Female,,2,121801.72,2,0,1,23146.62,0
525,15763274,Wu,661,France,Male,48,3,120320.54,,0,0,96463.25,0
5525,15654975,Wu,641,France,Female,53,0,123835.52,2,0,1,160110.65,0
851,15572265,Wu,646,Germany,Male,,1,170826.55,,1,0,45041.32,0
7650,15588854,Wu,715,France,Female,31,3,110581.29,1,1,1,94715.24,0
120,15600781,Wu,699,Germany,Male,34,4,185173.81,,1,0,120834.48,0
835,15780628,Wu,633,France,Female,30,6,0,,0,0,41642.29,0
8855,15630857,Wu,674,Spain,Female,39,6,0,2,1,1,9574.83,0
2757,15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0
5039,15589230,Wu,612,France,Female,63,2,126473.33,1,0,1,147545.65,0
4123,15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,0
2115,15746594,Wu,732,Spain,Male,33,8,0,1,1,0,119882.7,0
5864,15778515,Wu,748,France,Male,40,3,95297.11,1,0,0,171515.84,0
1156,15768006,Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
5567,15796015,Wu,633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0
8915,15746695,Wunder,429,France,Female,39,6,48023.83,1,1,0,74870.99,0
3546,15690130,Wyatt,468,France,Female,32,8,137649.47,1,0,0,198714.29,0
6336,15740428,Wyatt,507,France,Female,35,1,0,2,0,0,92131.54,0
8249,15778049,Wyatt,633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0
7894,15647807,Wyckoff,642,France,Male,,8,109219.83,1,1,0,52827.51,0
7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
5065,15671243,Y?,558,France,Female,47,9,0,2,1,0,103787.28,0
1881,15811314,Y?,589,Germany,Female,36,9,140355.56,2,1,0,136329.96,0
3341,15809263,Y?,729,Germany,Male,29,5,109676.52,1,1,1,25548.47,0
1705,15739054,Y?,654,France,Female,,4,96974.97,1,0,1,141404.07,0
4482,15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,27886.06,0
9793,15787168,Y?,819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0
4486,15630580,Y?,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0
2597,15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
5356,15773751,Y?,597,France,Female,29,1,132144.35,1,1,0,158086.33,0
6978,15711571,Y?,587,Spain,Male,42,5,120233.83,1,1,0,194890.33,0
2385,15758531,Y?,732,France,Female,40,10,0,2,1,0,154189.08,0
7144,15761158,Y?an,719,France,Female,54,7,0,2,1,1,125041.52,0
9560,15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
8870,15733597,Y?an,669,France,Female,41,0,150219.41,2,0,0,107839.03,0
6031,15581388,Y?an,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
2301,15647266,Y?an,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0
5869,15663817,Y?an,713,France,Male,46,5,0,1,1,1,55701.62,0
6021,15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,140000.29,0
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
978,15582616,Y?an,520,France,Female,38,4,0,,1,0,56388.63,0
942,15676521,Y?an,696,France,Female,31,8,0,,0,0,191074.11,0
5061,15681928,Yancy,577,France,Female,35,4,108155.49,1,1,0,105407.79,0
222,15787155,Yang,514,Spain,Male,30,7,0,,0,1,125010.24,0
5821,15717231,Yang,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0
8255,15664311,Yang,637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0
2943,15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0
7394,15757434,Yang,599,France,Male,28,7,119706.22,1,0,0,31190.42,0
3299,15670587,Yang,558,Germany,Male,25,10,111363.1,2,1,0,197264.35,0
9480,15596212,Yang,781,Spain,Male,35,1,0,2,0,0,42117.9,0
8731,15634373,Yang,764,France,Male,30,5,0,2,0,1,105155.66,0
7084,15636767,Yang,665,Spain,Female,32,10,0,1,1,1,22487.45,0
3334,15599078,Yang,619,Germany,Female,,5,92467.58,1,1,0,38270.47,0
4911,15706463,Yang,597,France,Female,,9,0,2,1,1,7156.09,0
5376,15705352,Yang,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0
3893,15612455,Yao,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0
2402,15751336,Yao,630,Spain,Male,30,3,0,2,0,1,10486.69,0
3034,15578006,Yao,787,France,Female,85,10,0,2,1,1,116537.96,0
1775,15802256,Yao,439,France,Male,28,7,110976.23,2,1,0,138526.96,0
6131,15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
3227,15796351,Yao,603,Germany,Male,35,1,105346.03,2,1,1,130379.5,0
256,15765297,Yao,766,Spain,Male,41,0,0,,0,1,34283.23,0
3224,15695679,Yao,776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0
6567,15709523,Yao,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0
8486,15724269,Yao,670,France,Male,25,7,0,2,1,1,144723.38,0
7073,15775750,Yao,686,France,Male,37,9,134560.62,1,1,0,27596.39,0
9764,15643903,Yao,619,France,Male,,1,154483.98,1,1,0,156394.74,0
9496,15763460,Yao,680,France,Male,,10,183768.47,1,1,0,164119.35,0
5939,15679668,Yao,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0
5070,15740878,Yao,655,Spain,Female,29,9,0,2,0,1,85736.26,0
9330,15572073,Yao,663,Spain,Male,35,5,0,2,1,1,62634.94,0
8477,15603082,Yashina,701,France,Male,51,9,0,2,0,0,61961.57,0
6555,15632576,Yashina,520,France,Male,31,4,93249.4,1,1,0,77335.75,0
4227,15753215,Yashina,651,Spain,Female,,8,0,2,1,0,91652.43,0
9042,15724336,Yates,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
5708,15649451,Yates,746,France,Male,25,9,0,2,0,1,88728.47,0
2921,15714658,Yates,696,France,Female,33,4,0,2,1,1,73371.65,0
7552,15752578,Yefimova,626,France,Female,37,2,133968.96,2,1,0,148689.65,0
1157,15741295,Yefimova,615,France,Male,49,3,0,2,1,1,49872.33,0
8158,15798834,Yefremov,719,Spain,Female,32,7,0,1,0,0,76264.27,0
9709,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
3028,15792102,Yefremova,774,France,Female,,3,137781.65,1,0,0,199316.19,0
8996,15580623,Yefremova,573,Spain,Male,28,8,0,2,0,0,77660.03,0
3823,15626985,Yefremova,850,France,Female,39,0,104386.53,1,1,0,105886.77,0
5049,15741416,Yegorov,707,France,Male,42,2,16893.59,1,1,1,77502.56,0
5318,15791114,Yegorova,700,France,Male,37,1,135179.49,1,1,0,160670.37,0
3874,15616240,Yeh,530,Spain,Male,37,4,0,2,1,1,164844.37,0
5638,15793343,Yeh,549,France,Female,,8,0,2,1,1,189558.44,0
5161,15672299,Yeh,510,France,Male,,6,0,2,1,1,175518.31,0
2567,15614878,Yeh,660,Germany,Female,29,6,180520.29,1,1,1,123850.58,0
9002,15733111,Yeh,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
9819,15619699,Yeh,558,France,Male,,7,0,1,1,0,198269.08,0
6950,15704681,Yeh,766,Germany,Male,37,2,99660.13,2,0,1,147700.78,0
5408,15714431,Yeh,561,France,Male,37,1,100443.36,2,0,1,101693.73,0
2065,15569503,Yeh,765,France,Male,,6,0,2,1,1,159899.97,0
940,15599289,Yeh,724,France,Female,37,10,68598.56,,1,0,157862.82,0
2042,15709846,Yeh,840,France,Female,39,1,94968.97,1,1,0,84487.62,0
1880,15768095,Yeh,579,France,Male,31,9,0,1,0,1,139048,0
6412,15791172,Yeh,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0
2622,15760102,Yeh,551,France,Female,36,5,0,1,1,0,183479.12,0
2839,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0
4837,15728078,Yeh,609,France,Male,,10,126392.18,1,0,1,43651.49,0
4794,15787322,Yeh,788,France,Female,41,6,0,1,1,1,25571.37,0
5090,15631882,Yeh,688,Germany,Male,45,9,103399.87,1,0,0,129870.93,0
7985,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0
2811,15595388,Yeh,594,France,Female,30,10,0,2,1,1,124071.71,0
9109,15622470,Yeh,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
7834,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
8988,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
9512,15652948,Yen,738,France,Male,33,4,92676.3,1,1,0,105817.63,0
9108,15617434,Yen,655,Spain,Male,38,9,0,1,0,1,90490.33,0
2908,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
5496,15601387,Yen,721,France,Male,35,10,0,2,1,0,71594.26,0
9752,15789339,Yen,681,France,Male,59,4,122781.51,1,0,1,140166.95,0
4111,15801630,Yen,558,France,Male,40,6,0,2,1,0,173844.89,0
8922,15629519,Yen,472,France,Female,37,1,0,2,1,1,48357.9,0
7982,15803032,Yen,599,Germany,Male,,9,89111.63,1,0,0,157239.6,0
9571,15624936,Yen,631,France,Male,35,8,129205.49,1,1,1,79146.36,0
359,15633950,Yen,737,France,Male,41,1,101960.74,,1,1,123547.28,0
25,15625047,Yen,846,France,Female,,5,0,,1,1,187616.16,0
2386,15728352,Yermakov,623,France,Male,27,4,120509.81,1,0,0,142170.44,0
8113,15623966,Yermakov,578,France,Female,35,2,0,2,0,1,26389.92,0
9631,15801462,Yermakov,716,France,Male,31,8,109578.04,2,1,1,51503.51,0
8146,15708904,Yermakova,850,France,Female,37,9,0,1,0,0,100101.06,0
8471,15582847,Yermakova,662,France,Male,26,0,0,2,0,1,72929.96,0
4563,15795895,Yermakova,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0
9491,15655171,Yermakova,624,France,Male,,3,0,1,1,1,65801.44,0
6523,15632185,Yermolayev,663,France,Female,42,1,82228.67,2,1,0,71359.78,0
7473,15573798,Yermolayev,448,France,Female,36,6,83947.12,2,1,0,81999.53,0
6456,15701522,Yermolayeva,711,France,Female,29,9,0,2,0,1,3234.8,0
1698,15669410,Yevdokimova,683,France,Male,30,8,110829.52,2,0,0,24938.84,0
4228,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48,0
5908,15813862,Yevseyev,526,Spain,Male,66,7,132044.6,2,1,1,158365.89,0
49,15766205,Yin,550,Germany,Male,38,2,103391.38,,0,1,90878.13,0
726,15672692,Yin,787,France,Female,42,10,145988.65,,1,1,79510.37,0
5530,15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0
1678,15801767,Yin,784,Spain,Female,40,8,0,2,1,0,108891.3,0
4612,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
9131,15790599,Yin,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
3847,15737354,Yin,554,France,Female,48,7,0,2,1,1,63708.07,0
8455,15619083,Yip,502,France,Female,35,6,0,2,1,1,80618.47,0
2661,15756241,Yirawala,767,France,Female,44,2,152509.25,1,1,1,136915.15,0
1207,15599268,Yobachi,584,Spain,Male,32,5,0,2,1,0,10956.82,0
9442,15702656,Yobachi,651,France,Female,33,1,96834.78,1,1,0,108764.69,0
6825,15740264,Yobachi,640,France,Male,,9,0,2,1,0,88827.67,0
1925,15586243,Yobachi,667,France,Male,44,8,122277.87,1,1,1,91810.71,0
6200,15750755,Yobachi,449,Spain,Female,33,8,0,2,0,0,156792.89,0
9536,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0
7435,15687527,Yobachukwu,638,Spain,Male,35,1,0,2,1,0,165370.66,0
8913,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2,1,1,109470.34,0
2997,15575694,Yobachukwu,729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0
5324,15569264,Yobanna,622,France,Male,32,5,179305.09,1,1,1,149043.78,0
6318,15654878,Yobanna,450,France,Male,29,7,117199.8,1,1,1,43480.63,0
9796,15738980,Yobanna,506,France,Male,43,2,0,2,1,0,105568.6,0
9776,15744041,Yobanna,780,France,Female,26,3,140356.7,1,1,0,117144.15,0
9140,15779904,Yobanna,597,France,Female,29,5,0,2,1,1,174825.57,0
1947,15698321,Yobanna,648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0
7868,15697201,Yocum,640,Spain,Female,46,3,0,1,1,1,156260.08,0
8101,15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72,0
5133,15579826,Young,439,France,Female,66,9,0,1,1,0,65535.56,0
8791,15691792,Young,416,Spain,Male,35,8,0,1,0,0,119712.78,0
792,15643696,Young,611,France,Male,49,3,0,,1,1,142917.54,0
5486,15753837,Young,573,Spain,Male,38,4,0,2,1,1,196517.43,0
9658,15740043,Young,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
4759,15601263,Young,493,Spain,Female,48,7,0,2,1,0,48545.1,0
9873,15648032,Young,588,Spain,Male,37,2,0,2,0,1,187816.59,0
2837,15768455,Young,679,France,Male,60,8,0,2,1,1,51380.9,0
8612,15617029,Young,596,Spain,Female,30,1,0,2,1,0,8125.39,0
5299,15794187,Young,695,France,Male,36,6,114007.5,2,1,0,118120.88,0
2743,15576126,Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0
8309,15719898,Young,556,France,Male,36,7,154872.08,2,1,1,32044.64,0
5446,15779174,Young,451,France,Female,36,2,0,2,1,1,180142.42,0
6314,15812482,Young,575,France,Male,27,3,139301.68,1,1,0,99843.98,0
9733,15622192,Young,724,Spain,Male,,3,0,2,0,1,95562.81,0
5379,15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
1417,15667651,Young,585,Spain,Female,33,8,0,2,1,0,114182.07,0
27,15736816,Young,756,Germany,Male,36,2,136815.64,,1,1,170041.95,0
2740,15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0
3278,15749381,Yu,790,France,Female,41,2,126619.27,1,1,0,198224.38,0
6741,15618816,Yu,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0
3608,15771855,Yu,682,France,Male,37,5,0,2,0,1,112554.68,0
9532,15717010,Yu,741,France,Female,60,5,0,1,1,1,38914.51,0
5985,15640667,Yu,662,France,Female,41,4,0,2,1,0,126551.48,0
9926,15605672,Yuan,694,France,Female,38,5,195926.39,1,1,1,85522.84,0
7562,15700046,Yuan,635,France,Male,41,4,103544.88,2,1,0,193746.55,0
4141,15762048,Yuan,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0
4908,15739931,Yuan,523,France,Male,34,2,161588.89,1,1,1,51358.66,0
2709,15667190,Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0
2016,15715297,Yuan,779,Germany,Female,,2,75470.23,1,1,1,52894.01,0
324,15585215,Yuan,763,France,Female,31,4,0,,0,0,50404.72,0
830,15639788,Yuan,577,France,Female,39,10,0,,1,0,10553.31,0
2305,15680141,Yuan,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
4271,15741275,Yuan,623,France,Female,,7,71481.79,2,1,1,84421.34,0
6765,15645839,Yudin,570,France,Male,37,6,0,1,1,1,187758.5,0
4272,15707132,Yudin,465,France,Male,33,5,0,2,0,1,78698.09,0
1238,15634267,Yudin,717,France,Male,42,5,0,2,1,0,172665.21,0
1748,15659486,Yudina,586,Germany,Male,34,9,74309.81,1,1,0,15034.93,0
9600,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
1487,15626710,Yudina,642,France,Female,39,4,0,1,1,1,76821.24,0
98,15693683,Yuille,814,Germany,Male,29,8,97086.4,,1,1,197276.13,0
7056,15621546,Yuriev,620,France,Female,33,9,127638.35,1,1,1,192717.57,0
4523,15705309,Yuriev,629,Spain,Male,39,5,0,2,0,0,116748.14,0
2718,15648702,Yuriev,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0
4884,15593280,Yuryeva,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0
2824,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0
2468,15716518,Yuryeva,617,France,Female,27,4,0,2,0,0,190269.21,0
2017,15633612,Yuryeva,696,France,Male,28,4,172646.82,1,1,1,116471.43,0
956,15571002,Yusupov,706,France,Female,44,4,129605.99,,0,0,69865.49,0
350,15576256,Yusupova,582,France,Male,39,5,0,,1,1,129892.93,0
7804,15691504,Yusupova,619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0
6687,15641285,Yusupova,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0
1232,15749482,Zack,772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
1990,15622454,Zaitsev,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
8259,15699753,Zakharov,590,France,Male,41,1,89086.31,1,1,0,24499.97,0
7011,15585892,Zakharov,639,France,Female,35,8,0,1,0,0,164453.98,0
6116,15604813,Zaytseva,494,France,Male,40,7,0,2,0,1,158071.69,0
4584,15604891,Zaytseva,624,Spain,Female,38,8,0,2,1,0,95403.41,0
6955,15799042,Zaytseva,611,France,Male,38,7,0,1,1,1,63202,0
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,,1,0,161051.75,0
125,15779659,Zetticci,625,France,Female,28,3,0,,0,0,183646.41,0
1396,15697095,Zetticci,705,Spain,Male,46,7,0,2,1,0,117273.35,0
2325,15748116,Zetticci,681,France,Female,29,2,148143.84,1,1,1,52021.39,0
7450,15804235,Zetticci,698,France,Female,37,2,166178.02,2,1,1,71972.95,0
6908,15661433,Zetticci,519,France,Male,34,5,0,1,1,0,68479.6,0
6159,15626457,Zetticci,671,France,Male,31,0,116234.61,1,1,0,172096.08,0
7334,15795527,Zetticci,699,Spain,Male,43,2,136487.86,2,1,0,82815.93,0
2942,15792008,Zetticci,555,Spain,Female,26,9,0,2,0,1,158918.03,0
4278,15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0
6417,15789379,Zetticci,762,France,Male,26,6,130428.78,1,1,0,173365.89,0
9388,15594576,Zhdanov,524,France,Male,32,1,144875.71,1,0,0,187740.04,0
6161,15706128,Zhdanov,632,France,Female,21,1,0,2,1,0,84008.66,0
2859,15662434,Zhdanova,607,France,Male,25,3,0,2,0,0,187048.72,0
7203,15671014,Zhdanova,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
8603,15684348,Zhdanova,656,France,Male,63,8,0,2,0,1,57014.43,0
6689,15814267,Zhdanova,550,France,Male,22,6,154377.3,1,1,1,51721.52,0
823,15765311,Zhirov,642,Spain,Male,34,8,0,,1,0,72085.1,0
1465,15595067,Zhirov,637,Spain,Female,40,6,0,2,1,1,181610.6,0
2248,15785485,Zhou,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
8751,15644849,Zikoranachidimma,655,France,Female,32,2,0,1,1,1,71047.51,0
1811,15592994,Zikoranachidimma,651,France,Female,65,0,0,2,1,1,190454.04,0
3447,15764654,Zikoranachidimma,649,France,Male,37,9,87374.88,2,1,1,247.36,0
907,15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,,1,1,43932.54,0
3867,15656840,Zikoranachukwudimma,547,France,Female,29,6,104450.86,1,1,1,37160.28,0
2657,15713267,Zimmer,779,Spain,Female,,5,0,2,0,1,111676.63,0
8962,15676117,Zinachukwudi,603,France,Male,44,9,0,1,1,0,138328.24,0
4892,15676958,Zito,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0
9884,15577695,Zito,678,France,Male,41,2,148088.11,1,1,0,14083.12,0
4511,15657747,Zito,611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0
5335,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
4791,15642022,Zito,621,Spain,Male,34,8,0,1,0,0,47972.65,0
6642,15591942,Zito,611,Spain,Female,33,7,0,2,1,1,3729.89,0
4959,15594502,Zotov,655,France,Male,37,6,109093.41,2,1,0,1775.52,0
